# g K weights
5.055826200769383050e+00 1.723440968033144394e+00 1.841746149459093276e-04
5.322917473041188785e+00 1.853561125274237442e+00 3.141932445661561098e-04
6.122581452526786983e+00 1.697040282704246117e+00 1.361906195373934825e-04
7.111647623318038569e+00 1.978609176624204880e+00 2.996015041630524858e-04
5.332439583468797650e+00 1.623839198224793057e+00 8.804893161854942965e-05
5.527351519155405235e+00 1.971279457355612053e+00 3.668306603115300732e-04
7.034377820527854652e+00 1.945668869324485906e+00 4.377720799085595420e-05
4.892049630525952431e+00 1.536371538658306779e+00 2.166412900660541041e-04
6.385511911774700344e+00 2.124605055517732932e+00 2.298774501281159821e-04
5.382929488863275047e+00 1.416675585693448536e+00 2.708842685395371888e-05
3.673779349490952750e+00 1.512095788793206719e+00 1.669078180568694979e-04
4.077220488907626894e+00 1.530611407318254180e+00 3.231316292538236826e-04
4.750845979630976323e+00 2.093080786769279555e+00 4.365179646727217308e-05
4.029444752603775548e+00 1.900540192982867360e+00 2.598611669207472551e-04
4.820719259304132365e+00 1.463183129277807693e+00 1.458550908178082352e-04
3.162373657054064591e+00 1.326986615358119348e+00 1.242459635238264942e-04
2.885120365718615076e+00 1.265904408141897086e+00 1.901162534800356204e-05
6.930843084808036458e+00 2.132749808363334054e+00 1.909445890142029108e-04
5.044887247163422295e+00 1.753908215421632999e+00 1.889574913598796372e-04
4.850458899637998478e+00 1.991143322167636898e+00 2.223729255090567674e-04
2.867278863688344170e+00 1.474196486029833775e+00 2.298482741853651392e-05
6.102292626462731739e+00 2.182372475529276823e+00 2.812629503754169322e-04
6.498262961871946075e+00 1.841060517910073413e+00 2.519064102174131898e-04
3.190209205501441048e+00 1.305155508961225230e+00 4.969752185361296404e-05
4.265185215112417438e+00 2.133317886774789507e+00 2.806492946676937057e-06
3.081125837132270284e+00 1.638505532548497623e+00 1.460881413765675857e-05
5.856992798012606194e+00 1.953918481213839264e+00 3.524147779938388981e-04
5.403557980035603947e+00 1.621226818300345096e+00 2.573502251653604178e-04
4.990983978710921143e+00 1.637618370511114030e+00 2.102551310074007407e-04
4.898724293939750396e+00 1.687794472268353996e+00 2.237127404542233692e-04
6.123559002995456524e+00 2.579830843537482821e+00 1.178729386984886081e-04
7.304479236476389303e+00 2.094612715347229148e+00 4.053424733465545485e-04
8.292075634416240959e+00 2.415300580172599521e+00 1.121190518340937274e-04
5.807443908402580846e+00 1.891101142433784688e+00 9.684757342669094002e-05
5.210477208016783379e+00 1.565966796237747038e+00 1.151294746641003851e-04
6.943693151689027232e+00 2.141656687964708983e+00 2.339423093576780690e-04
5.049930357360939759e+00 2.177108615465092711e+00 1.400224140875139613e-04
6.652852960179517439e+00 1.998429615930469527e+00 1.088256220820207047e-04
3.906633637226837319e+00 1.179848330240244714e+00 5.447759809547478013e-06
4.935082972318767247e+00 1.345314576126605655e+00 2.132945776378442861e-06
6.419103332353491176e+00 2.233095925410546911e+00 4.076084917751893416e-05
6.806842503415043488e+00 2.111800904585101613e+00 3.937824568729711146e-04
4.151910592812129153e+00 1.685317860025946413e+00 1.362889957784696438e-04
4.784996645426833339e+00 1.675299294633632030e+00 2.526585965027466170e-04
6.771142223005384153e+00 2.177925546630735010e+00 1.597874168075133830e-04
5.717238622328462583e+00 2.214436632686677786e+00 8.587148501378283035e-05
4.485630809523326157e+00 1.629855450798045391e+00 3.682484484560476896e-04
6.394347735777227371e+00 1.974568582245511017e+00 2.332224049362579844e-05
3.202338924824390975e+00 1.616267659887952179e+00 1.986916968896890753e-04
7.669001227734451476e+00 2.579193932031353942e+00 2.939569061366258324e-05
5.605438018004380574e+00 2.438494458866089509e+00 2.772342327097180122e-06
6.663231477240216805e+00 1.924318331197276466e+00 2.003517420564159956e-04
4.767148462926076746e+00 1.575993208921692812e+00 3.348286676880768789e-04
5.272393764609505595e+00 1.700331718214209475e+00 3.592659578406988429e-04
4.746765123724292934e+00 1.489999099038218811e+00 2.196762440381415577e-04
2.928818352267022807e+00 1.344394283025897252e+00 3.162868722101580890e-04
3.374644077187966218e+00 1.367795558382691512e+00 4.278016150954085323e-04
5.610317385939154633e+00 1.828753536125209189e+00 3.559190059535470140e-04
5.219048876398475478e+00 1.885810026959789276e+00 1.966099201429802974e-04
6.762257286364864228e+00 1.723685123716889755e+00 3.753286381789092086e-05
9.250476790076019640e+00 2.372726365472409782e+00 1.934699313753995614e-04
4.814612775418647850e+00 1.507399062276986390e+00 1.966606122226434623e-04
5.495752455499870237e+00 1.690161709966724546e+00 1.345187669383909434e-04
5.227558576875079410e+00 2.066429811077176382e+00 2.930688964219743632e-04
5.750655228755776172e+00 2.138875990380352921e+00 1.969950447881048725e-05
4.534347076843550539e+00 1.574640259058994740e+00 3.618565431325884100e-04
7.848142855331742496e+00 2.634494858598369849e+00 2.927898576800398148e-05
5.819802737105041146e+00 1.684825487195690474e+00 2.611875829229291833e-04
4.993214305252449137e+00 2.558428159664963175e+00 4.390899027795058511e-07
5.409671220987905649e+00 1.661298340597848311e+00 3.749112268326339095e-04
4.988718391810383679e+00 1.727839587846294878e+00 4.625804046619290530e-04
9.778513774173440254e+00 2.708390853907530982e+00 6.354971614372940010e-06
6.896825090160168870e+00 2.552393753904627527e+00 5.302964596086783385e-05
5.665560997025346879e+00 1.843039743830903632e+00 4.369444128895565930e-05
5.680647572709426996e+00 2.204304979065439873e+00 4.907234055712013626e-05
7.756405145190752748e+00 1.877590864230050283e+00 5.019276743520806229e-06
3.849811011573835096e+00 1.323079434116697151e+00 2.106273662937895041e-04
4.494426097053408675e+00 1.539778235900308045e+00 3.640027741618722919e-04
5.851400450715254387e+00 2.014059789623739327e+00 3.059355894793731011e-04
2.761704766400708166e+00 1.134320493634057403e+00 4.847757161087614883e-06
3.989874062278317535e+00 1.526218042561402921e+00 2.258204875455172261e-04
3.795640876488500126e+00 1.461146180002500961e+00 1.439271394178884679e-04
6.083767597021831897e+00 1.841046957673764028e+00 3.558600664608208941e-04
5.782527058688025079e+00 1.933846167690761231e+00 4.216585822627113471e-04
4.564187180193219895e+00 1.537403587193650001e+00 3.013704960388125876e-04
5.318155667848309953e+00 1.759787704672476805e+00 5.176341983321147266e-04
5.007393774309491619e+00 1.895474823865952452e+00 2.449982565770304158e-04
5.640798261912756573e+00 2.239822438555668871e+00 8.921665840760712905e-05
7.480967390190780719e+00 1.914705052121694173e+00 1.783196043359147511e-05
3.963087981881028732e+00 1.384136668173657991e+00 1.003726412773780900e-04
2.375326955781269511e+00 1.618203030369479434e+00 9.581929487902531001e-06
5.721204427926488201e+00 2.389719291731766670e+00 1.554211007032001003e-05
5.649339206736489594e+00 1.909514494319179523e+00 1.982307733856961194e-04
4.608398814503654961e+00 1.352559686182095877e+00 3.903494290550371714e-04
4.744840555578830887e+00 2.456272098519741043e+00 1.875219156597723505e-06
4.169878481252943914e+00 2.498087776227066126e+00 3.240888212467883656e-05
7.123407992928742161e+00 1.716097113420853360e+00 7.238810524364551653e-05
6.024858226475783951e+00 2.021007864838108237e+00 2.311215001210048699e-04
5.122033027961480300e+00 2.032738850379106843e+00 4.012916456668606520e-04
4.173474783134453858e+00 1.777589378354341498e+00 3.773807184096250513e-04
5.476962440953346167e+00 1.870038395062534553e+00 8.641424395044518833e-05
6.588568680238600095e+00 2.408917586109760922e+00 2.984442268763857719e-05
7.003555805670025336e+00 2.281331992573634615e+00 2.613322906075751383e-04
5.861718328984950155e+00 3.531301612414251334e+00 2.069062631203093819e-06
6.542913113241892731e+00 2.486654213197716956e+00 2.531084380672199126e-05
2.018054845280154996e+00 1.432190150777133519e+00 4.251354779040716913e-05
4.707340357122860475e+00 1.830933147642462622e+00 4.685179652563154699e-05
3.695687877041750280e+00 2.262051598959452292e+00 2.111210460260880856e-05
5.166419137880404300e+00 1.698653687843300730e+00 3.943010326969931213e-04
3.967465217464875238e+00 1.759563083626040747e+00 2.496039614365934739e-05
4.973604232367032196e+00 1.716716822313560264e+00 4.303729311521833456e-04
5.610139675712444429e+00 1.735558921839283508e+00 5.026994315931942407e-04
4.466911934346780022e+00 1.747789823548024035e+00 3.118511057184211927e-04
6.517517739445399805e+00 2.064965429207692438e+00 2.778342297518220289e-04
5.366692661938085251e+00 1.787162388200259855e+00 3.477991964758301614e-04
6.724149387861852567e+00 2.007228283512827005e+00 1.629982626499808121e-04
5.109465318006066070e+00 2.014157258775841619e+00 3.613248511677546039e-04
7.071426582012204420e+00 1.853986386671396813e+00 5.316693584318416834e-05
5.840737462115579426e+00 1.363455635151584744e+00 1.104100102422752439e-04
5.401868889220293291e+00 2.164252813898717154e+00 3.480146866766874137e-05
4.494730229767597507e+00 1.770842418804805751e+00 3.075223028716136541e-04
6.610603450573135476e+00 2.076411334298923883e+00 2.354473036135832601e-04
3.844241764928427507e+00 1.598213245798936644e+00 2.423408061820255021e-04
6.741574850244063555e+00 2.471823114787553788e+00 6.465412717089911781e-05
6.368108796541963379e+00 2.019757707737222407e+00 5.145803220281163545e-04
2.972701194012975723e+00 1.430237354230566638e+00 1.301614923153977344e-04
6.709910871448274250e+00 2.929569313549425402e+00 8.991627348923440524e-07
3.685774438477121606e+00 1.380592457712913390e+00 2.800780454035572270e-04
6.802899940741308882e+00 1.994397295227697819e+00 1.910380478520873468e-04
6.520268297278379421e+00 1.840488283361857880e+00 1.846058175796531334e-04
4.921067125960314037e+00 1.385379049881918734e+00 1.735172112930470363e-04
4.607046093737770853e+00 1.719211380128699451e+00 4.137001461456757206e-04
4.177529752393468243e+00 1.544956111431355028e+00 3.426662584135672257e-04
5.465163113583634491e+00 1.888336120157627196e+00 4.841222673657295697e-04
6.551852573201418117e+00 1.782498948415055073e+00 4.236117285508063336e-04
7.852292561568850360e+00 2.135778064263327281e+00 1.647888135628861422e-05
6.368512644743260509e+00 2.029911394624221099e+00 2.012045183230901167e-04
5.505410379075759586e+00 1.641011612483000537e+00 2.000689778395940959e-04
4.460301395420826154e+00 1.858575887123220971e+00 4.903992564107996889e-04
5.926554409657287081e+00 1.901405736940366076e+00 2.906007465797518668e-04
6.034370786516845442e+00 2.283254398931280793e+00 1.095153005014964188e-04
5.559235747769892377e+00 1.503362090797705664e+00 3.222824143105125573e-06
6.288818933389541677e+00 2.174014708412677521e+00 1.875476389000153431e-04
5.643743779956333029e+00 1.792660099848492283e+00 2.554558885608106231e-04
4.094904416227798549e+00 2.115352962139587234e+00 2.811025457158502076e-05
5.262080982471496249e+00 1.750563846926972200e+00 2.881386756356956228e-04
7.292126050425424388e+00 1.811639005823830528e+00 1.031600980070940531e-04
4.701299505845637050e+00 1.922416393179201322e+00 1.272296021745139723e-04
4.442129397278844039e+00 1.646889709992603201e+00 4.070302236736665137e-04
3.641962078371518974e+00 1.479765494809062387e+00 1.435986935253511236e-04
3.914054746643408134e+00 1.387704754586484235e+00 1.268699445980383731e-04
6.762076293706712704e+00 2.050162615603047467e+00 3.995000272950438363e-04
3.993572971459986576e+00 1.468464645532243429e+00 2.238496120406096039e-04
5.854960121560634612e+00 1.922553214257085807e+00 4.296324552511340410e-04
2.976386442077691541e+00 1.173870016922527348e+00 3.312940521795829096e-04
8.103416993181481232e+00 2.125577315378726517e+00 1.611936342537632316e-05
3.932657298445108918e+00 1.522728034246154216e+00 1.700923608360951586e-04
5.210423462364106584e+00 2.456275260531379345e+00 4.158163073822507743e-05
5.505398983668626123e+00 1.774650630908878757e+00 3.853209551495323060e-04
5.568432807739138291e+00 2.123770761965560361e+00 1.593112685334590391e-04
4.358544445957261537e+00 1.383493179370630877e+00 1.444014611491947059e-04
6.600388922272047765e+00 2.474075733040353775e+00 1.501194920114878027e-04
4.969373825718297333e+00 1.789320852646663962e+00 1.928680073373860264e-04
5.369893484823121454e+00 1.640237929945091988e+00 4.286453190607777573e-04
4.845821308566975461e+00 1.475592459692201430e+00 3.769840643766984379e-04
5.620974282071435901e+00 1.954472113018355772e+00 3.192156344473128004e-04
3.449213069336311666e+00 1.960179169864094906e+00 1.419228968463106570e-05
6.503716922519111598e+00 2.294664650589611554e+00 3.704661596967501002e-05
3.925027206585131268e+00 1.439183344051424118e+00 2.045627140678532249e-04
6.909944231264203651e+00 1.745211821596612589e+00 2.278311149458839822e-04
6.107585624219997733e+00 1.949490518567348563e+00 3.846220240960107682e-04
4.595103683270719053e+00 2.054478094107286434e+00 3.654274444773519066e-05
4.751416612183721355e+00 1.473430443533093825e+00 3.090084822888208523e-04
2.329333050946147399e+00 1.080083001592576641e+00 3.746380863896893509e-06
5.287408680688708174e+00 1.493896481090395190e+00 1.932083460332672772e-04
5.249501799648317757e+00 1.644635691719940285e+00 3.615890463078071408e-04
3.790927717196731273e+00 1.600651899432986580e+00 1.726244549518333874e-04
4.563041805311528698e+00 1.557525844228739187e+00 2.998049202693936531e-04
5.292605101571091097e+00 1.516402291827516624e+00 3.503328519278925629e-04
5.533986831746920743e+00 1.732503987577135973e+00 4.314118347194891468e-04
5.567416764562116427e+00 1.871241566851755689e+00 2.133387701004034866e-04
8.938498159592775494e+00 2.229448571539343504e+00 1.079659045921210043e-04
4.684302695852434084e+00 1.552709616600402853e+00 4.294060997034183339e-04
4.746665790961199782e+00 1.536437872443967789e+00 2.599857489178380218e-04
5.397970795575897540e+00 1.909495376962736968e+00 3.802620485805731300e-04
5.833552320282016979e+00 1.824872807500517169e+00 4.106501330002713663e-04
4.561132210845951107e+00 1.603029659035842602e+00 1.104116601898266862e-04
6.265267694967150192e+00 1.941891422428132064e+00 2.191179025467472283e-04
6.507974076526847895e+00 2.356605109731992886e+00 1.782132055969756518e-04
2.569327367501752502e+00 1.369166993874200600e+00 3.931000410473956669e-05
6.399034207282024767e+00 2.114514263688420659e+00 1.807751069126264736e-04
4.918828026181072843e+00 1.734189469830363928e+00 5.041953853618553073e-04
4.805350640041904597e+00 1.917971617053631617e+00 9.441127958243989641e-05
4.680805373263720703e+00 1.694142567602237026e+00 4.631728490352613435e-04
4.841553621235545890e+00 2.217192384346259537e+00 4.164032052283222151e-05
3.850575155353975099e+00 1.792461438167386234e+00 1.698758026791565359e-04
6.534427454796519541e+00 1.704832473614643185e+00 4.479540268290724931e-05
4.639543295841135340e+00 1.942578108448927532e+00 1.346906220299868445e-04
5.695957941248119383e+00 1.541086685439190695e+00 4.680844020856848560e-04
5.008170144399842094e+00 1.653679109901966315e+00 2.619016596783132079e-04
5.683861141261330907e+00 1.598609772641258697e+00 2.349860530195022979e-04
5.402099219972796185e+00 1.841269619811587877e+00 1.042224846101946442e-04
4.621526175363065647e+00 2.088963795956717107e+00 8.179318745434661206e-06
3.570275683931401822e+00 1.730503169247131989e+00 7.248401097431210905e-05
2.576280547414860678e+00 1.458393907441127180e+00 1.623477649630432989e-06
7.056535461563290035e+00 2.164289612836346244e+00 2.431894274226310533e-04
9.024063320407588407e+00 2.215463039536773593e+00 6.618531191395099782e-05
4.015332402648231991e+00 1.972961029531552279e+00 7.494655486407371110e-05
5.179047174927532637e+00 1.856447696574332173e+00 1.348395578904582645e-04
4.358430911109578254e+00 1.662173574769982842e+00 4.501790708590399769e-04
6.531661203838629248e+00 2.229150804487676218e+00 1.376260148168676086e-04
4.844026278017197207e+00 1.671188558419280934e+00 2.315614733226021421e-04
